title_id,title,box_office,country,genre,director,metascore,production,rating,IMDB_rating,rotten_tomatoes_rating,runtime,type,IMDB_votes
tt1761005,Persecuted,"$1,557,494",usa,"Action, Drama, Mystery, Thriller",Daniel Lusko,11.0,Millennium Entertainment,PG-13,3.5,0%,91 min,movie,"1,470"
tt2980706,Planes: Fire & Rescue,"$42,622,300",usa,"Animation, Adventure, Comedy, Family",Roberts Gannaway,48.0,Walt Disney Pictures,PG,6.0,44%,83 min,movie,"15,659"
tt1921064,Pompeii,"$19,919,371","canada, germany, usa","Action, Adventure, Drama, History, Romance",Paul W.S. Anderson,39.0,Sony Pictures,PG-13,5.5,27%,105 min,movie,"102,400"
tt2062622,Postman Pat,"$1,628,568","uk, usa","Animation, Comedy, Family",Mike Disa,44.0,Shout! Factory,Not Rated,4.6,43%,88 min,movie,"1,512"
tt2397535,Predestination,"$201,560","australia, usa","Action, Drama, Mystery, Sci-Fi, Thriller","Michael Spierig, Peter Spierig",69.0,Sony Pictures,R,7.5,83%,97 min,movie,"232,777"
tt1408253,Ride Along,"$110,374,905",usa,"Action, Comedy, Crime",Tim Story,41.0,Universal Pictures,PG-13,6.2,18%,99 min,movie,"96,816"
tt2357291,Rio 2,"$113,691,800",usa,"Animation, Adventure, Comedy, Family, Musical",Carlos Saldanha,49.0,20th Century Fox,G,6.3,48%,101 min,movie,"74,821"
tt3529612,River of Fundament,"$43,057",usa,Drama,Matthew Barney,56.0,,,7.2,,319 min,movie,148
tt2481480,Rob the Mob,"$206,909",usa,"Crime, Drama",Raymond De Felitta,63.0,Millenium Entertainment,R,6.3,83%,104 min,movie,"10,367"
tt1234721,RoboCop,"$50,666,882",usa,"Action, Crime, Sci-Fi, Thriller",José Padilha,52.0,Sony Pictures Releasing,PG-13,6.2,49%,117 min,movie,"209,555"
tt2961890,Rocks in My Pockets,"$22,518","usa, latvia","Animation, Comedy, Drama",Signe Baumane,78.0,Zeitgeist Films,NOT RATED,7.7,100%,88 min,movie,513
tt1798243,Rudderless,"$56,001",usa,"Comedy, Drama, Music",William H. Macy,52.0,Samuel Goldwyn,R,7.5,63%,105 min,movie,"16,737"
tt2094034,Runoff,"$7,465",usa,Drama,Kimberly Levin,64.0,Monterey Media,R,5.8,83%,90 min,movie,325
tt1742334,Sabotage,"$8,125,131",usa,"Action, Crime, Drama, Thriller",David Ayer,41.0,Open Road Films,R,5.7,21%,109 min,movie,"56,760"
tt4009460,Saving Christmas,"$2,778,297",usa,"Comedy, Family",Darren Doane,18.0,IPD/Samuel Goldwyn Films,PG,1.4,0%,79 min,movie,"14,561"
tt2758904,Search Party,"$3,073",usa,"Adventure, Comedy",Scot Armstrong,22.0,Focus World,R,5.6,11%,93 min,movie,"6,310"
tt2265171,The Raid 2,"$2,372,192","indonesia, usa","Action, Crime, Thriller",Gareth Evans,71.0,Sony Pictures Classics,R,8.0,80%,150 min,movie,"107,712"
tt1247690,Serena,"$326,289","czech republic, france, usa","Drama, History, Romance",Susanne Bier,36.0,Magnolia Pictures,R,5.4,16%,109 min,movie,"25,254"
tt1121096,Seventh Son,"$14,945,592","usa, uk, canada, china","Action, Adventure, Fantasy",Sergei Bodrov,30.0,Universal,PG-13,5.5,11%,102 min,movie,"67,899"
tt1956620,Sex Tape,"$34,279,302",usa,"Comedy, Romance",Jake Kasdan,36.0,Sony Pictures,R,5.1,16%,94 min,movie,"102,732"
tt2619946,Silence,"$7,063,885",usa,Thriller,Nelson Reis,,Paramount Pictures,,,83%,90 min,movie,
tt0458481,Sin City: A Dame to Kill For,"$11,064,709",usa,"Action, Crime, Thriller","Frank Miller, Robert Rodriguez",46.0,Dimension Films,R,6.5,43%,102 min,movie,"145,249"
tt1670994,Six Dance Lessons in Six Weeks,"$73,613","hungary, usa","Comedy, Drama",Arthur Allan Seidelman,50.0,Dada Films,Not Rated,6.7,50%,107 min,movie,206
tt1641841,Skin Trade,"$1,242","thailand, canada, usa","Action, Crime, Thriller",Ekachai Uekrongtham,39.0,Magnet Releasing,R,5.6,25%,96 min,movie,"7,173"
tt3210686,Son of God,"$46,305,287",usa,"Biography, Drama, History",Christopher Spencer,37.0,20th Century Fox,PG-13,5.7,21%,138 min,movie,"17,814"
tt2182972,Song One,"$20,200",usa,"Drama, Music",Kate Barker-Froyland,48.0,Film Arcade,PG-13,5.8,33%,86 min,movie,"8,687"
tt3395184,Spring,"$29,975",usa,"Horror, Romance, Sci-Fi","Justin Benson, Aaron Moorhead",70.0,Drafthouse Films,Not Rated,6.7,85%,109 min,movie,"21,911"
tt2170593,St. Vincent,"$33,454,313",usa,"Comedy, Drama",Theodore Melfi,64.0,The Weinstein Company,PG-13,7.2,77%,102 min,movie,"91,057"
tt2626350,Step Up All In,"$13,617,501",usa,"Drama, Music, Romance",Trish Sie,45.0,Lionsgate,PG-13,6.0,42%,112 min,movie,"30,974"
tt0900387,Suite FranÃ§aise,"$1,304,622","uk, france, canada, belgium, usa","Drama, Romance, War",Saul Dibb,63.0,The Weinstein Company,,7.0,76%,107 min,movie,"21,104"
tt2103254,Tammy,"$51,033,986",usa,"Comedy, Romance",Ben Falcone,39.0,Warner Bros. Pictures,R,4.9,24%,97 min,movie,"45,633"
tt1291150,Teenage Mutant Ninja Turtles,"$163,911,409",usa,"Action, Adventure, Comedy, Sci-Fi",Jonathan Liebesman,31.0,Paramount Pictures,PG-13,5.8,22%,101 min,movie,"194,670"
tt1800246,That Awkward Moment,"$23,264,422",usa,"Comedy, Romance",Tom Gormican,36.0,Focus Features,R,6.1,22%,94 min,movie,"94,179"
tt1872181,The Amazing Spider-Man 2,"$183,277,573",usa,"Action, Adventure, Sci-Fi",Marc Webb,53.0,Sony Pictures,PG-13,6.6,52%,142 min,movie,"399,078"
tt2212008,The Bag Man,"$48,817","bahamas, usa","Action, Crime, Drama, Thriller",David Grovic,28.0,Cinedigm Entertainment,R,5.2,9%,108 min,movie,"15,770"
tt1972779,The Best of Me,"$21,984,384",usa,"Drama, Romance",Michael Hoffman,29.0,Relativity Media,PG-13,6.7,10%,118 min,movie,"62,015"
